measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,New Jersey,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6674.677701842211,7909.048158118992,5493.492201320831
Incidence,New Jersey,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6638.801978509244,8227.81005532229,5104.649980228322
Incidence,New York,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,6852.315971906823,8091.207353173173,5754.847714204986
Incidence,New York,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,7549.393431980693,9208.174704503726,6049.4424622829065
Incidence,Washington,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2011,7076.417753399632,8299.268276124938,5941.279064464609
Incidence,Washington,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2011,6837.35292957287,8439.779758844326,5373.937756201403
Incidence,New York,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2012,6852.083234829218,8115.904502712996,5709.615003270667
Incidence,New York,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2012,7493.677276898654,9063.08450562404,6047.15937635878
Incidence,New Mexico,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2012,6405.226245599932,7591.366813682405,5347.40438087518
Incidence,New Mexico,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2012,6707.684609867387,8138.466021975413,5357.305165718067
Incidence,West Virginia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2011,6560.257030503806,7765.6480166599285,5467.79453717672
Incidence,West Virginia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2011,6716.625010957863,8176.068555499207,5285.426605361239
Incidence,Maryland,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,8109.031958126477,9478.582367909215,6847.844800676967
Incidence,Maryland,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,7188.705738305495,8707.010242924855,5664.227932157765
Incidence,Hawaii,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,6620.056175346203,7787.87020857761,5498.0230458066635
Incidence,Hawaii,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,6752.998910363407,8274.956087546427,5368.5209627657205
Incidence,Mississippi,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6459.275360216867,7626.031740719825,5391.148422260193
Incidence,Mississippi,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6649.272530447496,8078.207733884342,5297.303973841456
Incidence,Vermont,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6435.852303124284,7604.712898813277,5391.014837326248
Incidence,Vermont,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6725.027384916277,8149.257665987248,5340.762337081945
Incidence,Idaho,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,6291.053261860822,7427.551827728036,5231.955584041446
Incidence,Idaho,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,6596.265586184841,7945.861651055694,5216.869278901777
Incidence,Utah,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6388.647081158963,7631.97510667843,5318.284690208839
Incidence,Utah,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6770.083172536542,8272.709488190894,5355.245299912701
Incidence,Massachusetts,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,6700.831704853689,7914.217066775392,5572.843684276914
Incidence,Massachusetts,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,7052.132736752882,8553.648850278541,5609.650780971635
Incidence,New Jersey,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2012,6695.716129548904,7958.829011044957,5521.644625177955
Incidence,New Jersey,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2012,6650.395234763021,8185.989432948794,5155.229108670538
Incidence,Michigan,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,6459.918261730934,7640.025794646937,5355.848676867704
Incidence,Michigan,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,6699.552747138208,8171.159509738203,5364.578670143564
Incidence,Wisconsin,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2011,6589.9503805709,7805.411907120611,5477.667585928032
Incidence,Wisconsin,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2011,6847.716835279857,8437.627994218747,5445.378574701607
Incidence,Ohio,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2013,6489.47918725567,7691.233736578416,5426.93482043483
Incidence,Ohio,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2013,6732.749611634821,8218.67763516166,5330.316748630288
Incidence,New Mexico,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6394.940287014844,7524.59875967626,5327.459775779287
Incidence,New Mexico,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6667.841867075987,8141.279734686199,5303.922625970347
Incidence,New Hampshire,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,6596.127816621623,7834.177869447416,5452.918505630059
Incidence,New Hampshire,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,6881.072958545959,8394.993082216984,5459.385000299043
Incidence,Montana,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,6322.263145897899,7445.9513339350315,5278.743240307032
Incidence,Montana,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,6570.248711319889,7976.984960850274,5265.8384877959525
Incidence,Illinois,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6660.760080089633,7862.532634930843,5543.109290186854
Incidence,Illinois,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6841.093660455684,8364.695120976801,5440.122312092198
Incidence,Missouri,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,6500.073123018819,7714.38000277924,5420.376385287339
Incidence,Missouri,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,7289.866736075073,8883.069403771731,5838.797873525116
Incidence,Connecticut,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6586.553783705787,7805.426665618946,5480.434639356941
Incidence,Connecticut,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6870.7931765540025,8452.37266029068,5370.211116458027
Incidence,Virginia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6753.13025954899,8031.973971468946,5611.621373710829
Incidence,Virginia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,7044.854380044131,8636.793270295078,5586.57532209964
Incidence,Oklahoma,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2013,6482.441076804207,7660.194763620357,5419.997336742008
Incidence,Oklahoma,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2013,6686.02010729462,8149.595130291851,5323.491806111504
Incidence,Arkansas,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6414.250988036843,7570.128320071684,5363.3107758386495
Incidence,Arkansas,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6598.603179317927,8069.581512540336,5171.405375239225
Incidence,Delaware,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6491.403962814186,7723.550668164107,5425.745326545726
Incidence,Delaware,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6754.899499991741,8271.716183716693,5439.551426563641
Incidence,Indiana,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6588.599257807977,7751.433380518432,5528.986864206798
Incidence,Indiana,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6974.354847876055,8411.44801798688,5621.864544087173
Incidence,North Carolina,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6594.281449127784,7854.643338956507,5445.832098964705
Incidence,North Carolina,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6915.4354757684305,8556.195653579704,5430.0820676744115
Incidence,California,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6781.797739371776,8043.204526360845,5632.897012707718
Incidence,California,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,7158.976288925857,8633.853352258038,5725.622106353017
Incidence,Colorado,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6707.666568464139,7962.25781147427,5581.516901479731
Incidence,Colorado,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6938.538146317132,8566.331170177078,5444.023751223228
Incidence,North Dakota,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6502.5223606170275,7670.500473203682,5414.245736207584
Incidence,North Dakota,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6594.614786899528,8053.24026053129,5317.319710587417
Incidence,Wyoming,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,6555.303428616468,7771.244384030858,5449.342845851549
Incidence,Wyoming,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,6722.16428332207,8079.3825907453,5329.276268440812
Incidence,Ohio,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6456.930973003884,7643.202146631009,5407.504545533899
Incidence,Ohio,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6674.044848794125,8140.362381859653,5313.867534210396
Incidence,Missouri,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6483.8521696178495,7671.093336949845,5408.862573815046
Incidence,Missouri,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,7269.750452972253,8908.391905124765,5801.10933569553
Incidence,Tennessee,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6526.872607713598,7703.268977472848,5458.214928281312
Incidence,Tennessee,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6807.349297946889,8381.033039525064,5421.4608076314635
Incidence,Maryland,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2012,7384.056928895227,8661.653939458913,6199.613126268823
Incidence,Maryland,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2012,7213.9460837692,8810.481253267862,5686.279291779639
Incidence,Minnesota,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6524.647455960306,7738.063706845978,5415.360933639156
Incidence,Minnesota,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6805.989862804128,8344.442147561167,5355.756614385346
Incidence,Montana,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6302.319546773616,7448.3792459330425,5256.477807108577
Incidence,Montana,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6533.535926409706,7960.10364290363,5251.714041676466
Incidence,Oklahoma,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6471.800844796146,7671.444327479131,5415.869806567314
Incidence,Oklahoma,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6651.520584036215,8106.795121325648,5300.958523640506
Incidence,Texas,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6612.994963804284,7836.196475054719,5491.7528261777525
Incidence,Texas,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6982.101125159232,8583.600863359537,5536.07858163368
Incidence,Iowa,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2013,6359.183405668842,7477.218478224634,5316.320062832127
Incidence,Iowa,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2013,6552.536334312958,7976.7920122097785,5203.130381018766
Incidence,Massachusetts,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2012,6708.059381891847,7940.525660095576,5570.096078739338
Incidence,Massachusetts,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2012,7055.010045836807,8576.529332711934,5590.415167882432
Incidence,Wyoming,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2012,6546.781120797811,7757.573790585494,5469.537686709108
Incidence,Wyoming,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2012,6781.352691176657,8197.819618918924,5401.957206584107
Incidence,Louisiana,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,9068.967960458147,10485.60315160327,7728.722947474549
Incidence,Louisiana,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2014,6979.989038234504,8490.591303333154,5614.1118783610955
Incidence,North Carolina,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6560.78374324882,7789.04602468837,5453.195790490015
Incidence,North Carolina,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6844.822575278149,8432.215983345028,5377.668024587809
Incidence,Iowa,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6318.2443982330815,7436.127207561685,5267.047227998361
Incidence,Iowa,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6519.099383283567,8015.415787043963,5216.556106235767
Incidence,Missouri,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6459.541074993916,7609.384555569175,5386.498186193534
Incidence,Missouri,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,7274.5623407230005,8966.732704157048,5787.917934824306
Incidence,Utah,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6397.797362475125,7619.107936715995,5337.129040975762
Incidence,Utah,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2016,6704.006857043594,8201.252463943003,5323.358860080099
Incidence,Nebraska,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6415.577087254827,7592.411962043165,5334.0317945885345
Incidence,Nebraska,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2015,6586.05283263629,8116.432247603322,5184.833787816187
Incidence,Kansas,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2013,6404.932990516737,7560.551398383695,5335.472538027269
